,H,vX,vY,h,x,y
0,143.03282592384588,-663.2533447793184,-183.94936743483012,53.90005734838134,-262875.0,-1948117.0918152204
1,183.64722525444512,-740.1511092125769,-208.78486949612076,48.90009726335272,-263125.0,-1947867.0918152204
2,165.5059547537013,-744.5015145909604,-208.44281466633387,50.046668924491684,-262875.0,-1947867.0918152204
3,143.20947938949,-746.0317450960947,-208.673049621461,50.87735564614893,-262625.0,-1947867.0918152204
4,119.29851231645608,-740.164778680081,-210.50414875527855,51.134042163626425,-262375.0,-1947867.0918152204
5,98.51492697939892,-725.9777309626052,-215.91395337168572,50.880448830736405,-262125.0,-1947867.0918152204
6,83.0193862929196,-706.072946278738,-226.4161795718372,50.86340650161996,-261875.0,-1947867.0918152204
7,211.0200089418388,-824.7155855597467,-237.38344025537583,45.322437351086506,-263125.0,-1947617.0918152204
8,192.9962034909981,-827.2349021050654,-238.76873257695908,46.63371600875005,-262875.0,-1947617.0918152204
9,169.2521967135847,-825.9722527764529,-241.49138702133607,47.686223936534,-262625.0,-1947617.0918152204
10,142.65906571531465,-816.5647635394774,-246.44354244529197,48.35585035446149,-262375.0,-1947617.0918152204
11,117.88808074427826,-798.1025977231104,-254.8258036807744,48.922987768165264,-262125.0,-1947617.0918152204
12,98.80778547144641,-773.4376694754067,-267.07354924793356,50.158625876812735,-261875.0,-1947617.0918152204
13,85.50047490064588,-749.0694471493122,-282.25616624621824,52.60102436563452,-261625.0,-1947617.0918152204
14,76.10136645930672,-731.522992510771,-298.62400556420783,55.72405910745961,-261375.0,-1947617.0918152204
15,68.50021482871422,-718.5418598010899,-312.3749125049574,58.39001339051416,-261125.0,-1947617.0918152204
16,239.0012935199515,-884.5267165684808,-267.2284458161962,43.21480199928889,-263125.0,-1947367.0918152204
17,221.40765634661855,-885.2263438321048,-270.11532788132075,44.582707742281265,-262875.0,-1947367.0918152204
18,197.00693671687074,-881.6129554530395,-274.98887156808996,45.72904091275021,-262625.0,-1947367.0918152204
19,168.55129668703827,-871.1301837043451,-282.8590200066516,46.727694571658176,-262375.0,-1947367.0918152204
20,140.9707788341876,-853.1676861382282,-293.86500347430416,48.08127400980955,-262125.0,-1947367.0918152204
21,117.83862532356638,-830.891244965418,-307.51787965400456,50.5465738252708,-261875.0,-1947367.0918152204
22,100.59701469629289,-808.2575939345827,-321.70863664375497,54.20902949428257,-261625.0,-1947367.0918152204
23,87.84981505039309,-788.4065078574524,-334.78799015067693,58.067355493808336,-261375.0,-1947367.0918152204
24,76.73202512505694,-767.0426542863117,-343.73158364639283,60.72319180524555,-261125.0,-1947367.0918152204
25,66.90219007390984,-735.8584236128222,-345.1709227338388,61.59051685623101,-260875.0,-1947367.0918152204
26,59.306164787028436,-693.451518121628,-339.34535431650585,61.309661285735125,-260625.0,-1947367.0918152204
27,261.36428373573074,-902.6347636855353,-293.122923726758,42.40459917562421,-263125.0,-1947117.0918152204
28,244.71487022834526,-902.81391573188,-296.55273174644407,43.77842448178656,-262875.0,-1947117.0918152204
29,221.10021871556597,-899.7165657174938,-302.65906091359216,45.020335945415816,-262625.0,-1947117.0918152204
30,192.3938318217286,-891.6758045593209,-312.2522670936489,46.32866426258145,-262375.0,-1947117.0918152204
31,163.86560815333308,-878.7072022948238,-324.610539676063,48.4165276957866,-262125.0,-1947117.0918152204
32,138.76621824936052,-863.6734106143201,-338.7346565115181,51.912999230240615,-261875.0,-1947117.0918152204
33,118.6992703642687,-847.7600170626813,-352.2933643719493,56.61717493045775,-261625.0,-1947117.0918152204
34,102.71714540524408,-829.8436820750217,-363.9529484794055,61.109976126840046,-261375.0,-1947117.0918152204
35,88.70455533351381,-805.9128715638293,-371.55455559994425,63.85457442082345,-261125.0,-1947117.0918152204
36,76.86248981093654,-775.0223421523921,-374.37832212408597,64.49740097028445,-260875.0,-1947117.0918152204
37,68.41174468530875,-738.4047326612451,-372.4267688080371,63.95392685551844,-260625.0,-1947117.0918152204
38,63.660746466407566,-702.4762439355848,-369.24963588107,63.35103346018737,-260375.0,-1947117.0918152204
39,61.93572688917289,-670.9978247303671,-368.42429381939354,63.18917485988293,-260125.0,-1947117.0918152204
40,274.63128377991086,-891.7856496746773,-313.61801237549093,41.86037277024511,-263125.0,-1946867.0918152204
41,259.4640264041159,-893.2660312281805,-316.4468656046271,43.263936135922634,-262875.0,-1946867.0918152204
42,237.6387131955663,-891.774151535283,-322.4189788259635,44.66134998041544,-262625.0,-1946867.0918152204
43,211.0009457583445,-886.8444612313542,-331.9832054449104,46.3717714299025,-262375.0,-1946867.0918152204
44,183.6208076488974,-879.5756276277476,-344.2742396315068,49.09393424832971,-262125.0,-1946867.0918152204
45,158.79239427759074,-871.3475980494356,-357.6356457908605,53.427559989204326,-261875.0,-1946867.0918152204
46,137.82584314446765,-861.9213845500609,-370.7381684471962,58.986395518673284,-261625.0,-1946867.0918152204
47,120.12340733018698,-848.928464988878,-383.04104660706514,64.19034114078067,-261375.0,-1946867.0918152204
48,104.71539660264956,-830.2376360455595,-393.6409899110629,67.44326325309997,-261125.0,-1946867.0918152204
49,91.74459814876107,-806.8608529475879,-401.63183271583387,68.38711479159223,-260875.0,-1946867.0918152204
50,82.47003376997668,-779.4918160315767,-406.0485537037114,67.81165567252974,-260625.0,-1946867.0918152204
51,77.1982582949657,-750.3702689809649,-408.6636600476057,66.81421203620516,-260375.0,-1946867.0918152204
52,74.60650536668383,-718.3904166339555,-410.0570897472317,66.13798656884983,-260125.0,-1946867.0918152204
53,73.82320098897272,-683.4690093590123,-408.76448362908866,66.16362171342745,-259875.0,-1946867.0918152204
54,74.38013351635186,-650.5631681840271,-405.48970747020826,66.77091375971712,-259625.0,-1946867.0918152204
55,278.21114197594943,-872.9090498423828,-330.5788425235806,40.9042287356169,-263125.0,-1946617.0918152204
56,265.10530687137566,-875.8328627523379,-331.17195776935137,42.54686623961274,-262875.0,-1946617.0918152204
57,246.0453727389256,-875.9194945714594,-335.5503818623896,44.2337480127372,-262625.0,-1946617.0918152204
58,222.55413204927825,-873.0446200649782,-343.9717512358129,46.35639025265244,-262375.0,-1946617.0918152204
59,198.26452413503625,-869.0454555425404,-355.38597540100756,49.636359173903216,-262125.0,-1946617.0918152204
60,175.78103190380142,-865.1851571155773,-368.22348769758145,54.549768194818725,-261875.0,-1946617.0918152204
61,156.03157183290506,-859.9319264054498,-381.2604511829788,60.69178225533038,-261625.0,-1946617.0918152204
62,138.89274978862642,-850.8286248184486,-394.36721611607425,66.57820150045546,-261375.0,-1946617.0918152204
63,123.59811776736113,-837.6561382248299,-407.8251946882945,70.67937064011201,-261125.0,-1946617.0918152204
64,110.89300431474805,-821.351067194789,-420.6618630668136,72.44018677377113,-260875.0,-1946617.0918152204
65,101.65424461813443,-803.306116392159,-432.167767914111,72.26814891444047,-260625.0,-1946617.0918152204
66,95.42090205580071,-781.530887478262,-441.66445514922316,71.16040227611745,-260375.0,-1946617.0918152204
67,91.7435736561971,-753.5644547522867,-447.4187820085539,70.15410244932887,-260125.0,-1946617.0918152204
68,89.89902196738896,-720.585770300516,-447.89191410208616,69.9514410972072,-259875.0,-1946617.0918152204
69,89.33783106385384,-687.4166301030697,-443.94645227097345,70.53816545575381,-259625.0,-1946617.0918152204
