,H,vX,vY,h,x,y
109,674.4195127845634,-372.8142166546396,-978.7431874558342,229.71043707163665,-255875.0,-1977617.0918152204
110,671.676349604751,-370.56870042992955,-902.241944350643,239.803927813268,-255625.0,-1977617.0918152204
111,650.0447134690643,-350.0196639235245,-823.3544604373963,250.94393687345095,-255375.0,-1977617.0918152204
112,603.149188093292,-312.00349190351056,-741.5624832776562,259.8097550747189,-255125.0,-1977617.0918152204
113,540.5931106179073,-264.0600572873707,-662.8324262064792,264.28797147463774,-254875.0,-1977617.0918152204
114,478.0790735341052,-215.86656562152632,-589.1802978735632,264.56249296995793,-254625.0,-1977617.0918152204
115,426.8145746781132,-175.2227829108127,-522.5184696755225,262.4250385343062,-254375.0,-1977617.0918152204
116,223.1457254395323,-87.77670680574533,-510.1039548510556,228.92269378902637,-258375.0,-1977367.0918152204
117,234.19273232898078,-120.95202313843699,-651.8249563226466,231.89487077999277,-258125.0,-1977367.0918152204
118,255.56997131585973,-158.13712071648388,-817.2806501012382,234.5718316859213,-257875.0,-1977367.0918152204
119,288.56202979601187,-190.8291445276991,-964.0555975824586,236.60614431845414,-257625.0,-1977367.0918152204
120,333.0099582895584,-213.9684769486374,-1059.490372441755,237.95954749866073,-257375.0,-1977367.0918152204
121,390.0757738973405,-229.19593753579997,-1100.2701805081501,238.77452720778246,-257125.0,-1977367.0918152204
122,460.19616283872335,-241.32165737899078,-1102.637606936823,238.8437247160987,-256875.0,-1977367.0918152204
123,534.564124027643,-255.30197864788627,-1081.2638657898408,237.88508196811532,-256625.0,-1977367.0918152204
124,594.6287535113722,-273.0791550672461,-1041.1401336691622,236.61740136461955,-256375.0,-1977367.0918152204
125,632.0362908430491,-291.73038146567023,-987.7259370478841,237.11161446989396,-256125.0,-1977367.0918152204
126,656.4874520695596,-304.15643477531887,-928.079075360373,241.0467737020179,-255875.0,-1977367.0918152204
127,672.850280556337,-304.6875763521756,-868.456915435017,247.9204005228352,-255625.0,-1977367.0918152204
128,672.2449024540826,-290.5759071468122,-807.1521589164325,255.62281719611468,-255375.0,-1977367.0918152204
129,640.7117186903006,-262.5295889751974,-742.0418903267887,261.7360522385442,-255125.0,-1977367.0918152204
130,579.9690798180109,-225.49057467204716,-675.3350555401038,264.71492446826613,-254875.0,-1977367.0918152204
131,509.4335016295843,-186.54678517906586,-607.92148607178,264.59794511157963,-254625.0,-1977367.0918152204
132,446.8757653194698,-153.10779921485286,-544.4173029710292,262.55922689181716,-254375.0,-1977367.0918152204
133,241.21567149263817,-46.2027138492451,-453.4460086692978,247.24193224342773,-258375.0,-1977117.0918152204
134,255.22519155060832,-68.04065750134251,-566.9342450133763,248.56000168148134,-258125.0,-1977117.0918152204
135,277.4715051138296,-97.08685196772302,-709.2720673476232,249.96857645613156,-257875.0,-1977117.0918152204
136,307.81465856778766,-129.09338200008096,-846.1798926292844,251.45743327536348,-257625.0,-1977117.0918152204
137,345.5921334314866,-158.65834430918116,-945.1177979735984,252.97490984848346,-257375.0,-1977117.0918152204
138,390.8135076052611,-181.73599856672553,-996.7269595198293,254.12929649499387,-257125.0,-1977117.0918152204
139,445.56128028330875,-198.067263313566,-1009.4237330218104,254.22344531008707,-256875.0,-1977117.0918152204
140,505.95367369673534,-211.25889224904108,-997.0914720204654,253.01261834038982,-256625.0,-1977117.0918152204
141,557.8400268143897,-224.32709853607827,-965.3442244389109,251.37560751561142,-256375.0,-1977117.0918152204
142,594.6644803932535,-238.0766503062762,-923.3854018277078,250.91487804090926,-256125.0,-1977117.0918152204
143,627.0668294115426,-247.39337611859017,-877.2569792382642,252.79346049391503,-255875.0,-1977117.0918152204
144,659.7530978930147,-247.6982370127369,-831.9861034480374,256.75843041366846,-255625.0,-1977117.0918152204
145,679.9011633960195,-237.37626234573327,-786.890208041401,261.51318846000197,-255375.0,-1977117.0918152204
146,664.2816421073858,-216.69864473835847,-738.5826509841104,265.2351653334939,-255125.0,-1977117.0918152204
147,607.6629346833818,-188.21298109236196,-685.2594189856408,266.55146155362695,-254875.0,-1977117.0918152204
148,531.9833026418435,-157.48889628384032,-628.3928984624142,265.4568092815173,-254625.0,-1977117.0918152204
149,461.69950521975613,-130.84084709731394,-573.4172888195358,262.9103193047112,-254375.0,-1977117.0918152204
150,270.0493336567895,-28.162192122808353,-413.2190956569859,259.1137637693197,-258375.0,-1976867.0918152204
151,283.6291809708027,-44.152678964581135,-500.36846877149617,260.00038761392096,-258125.0,-1976867.0918152204
152,303.5863996017338,-68.69386991304287,-618.00125705854,261.42874317981034,-257875.0,-1976867.0918152204
153,330.6697319619382,-99.77182811808329,-740.5933315836494,263.42797746061984,-257625.0,-1976867.0918152204
154,362.748366983879,-131.27255142796378,-837.5174325597411,265.5426013318181,-257375.0,-1976867.0918152204
155,398.2468541705426,-156.48074299370515,-894.861680210717,266.96294988789134,-257125.0,-1976867.0918152204
156,439.4861045470693,-172.82116051574164,-915.8046181346159,267.0538372691122,-256875.0,-1976867.0918152204
157,485.4352421867028,-183.21413796172874,-911.8413443740552,265.92901017082966,-256625.0,-1976867.0918152204
