,H,vX,vY,h,x,y
0,144.2181481406478,-637.9527240176869,-112.39670380299519,60.270731624361396,-262875.0,-1948117.0918152204
1,177.3172814799393,-719.3272468782077,-124.94118472218874,56.320334123679025,-263125.0,-1947867.0918152204
2,163.13898500218212,-711.4391805030292,-138.89083896201242,56.422792684184934,-262875.0,-1947867.0918152204
3,144.56714067229046,-698.9585029443967,-161.6836573473644,56.56424472058545,-262625.0,-1947867.0918152204
4,123.4064512775641,-682.5120459905045,-193.18156862170588,56.57315378817172,-262375.0,-1947867.0918152204
5,103.8207580249067,-666.2779121547811,-226.52620890053896,56.32432563836238,-262125.0,-1947867.0918152204
6,88.3453107383103,-652.1929928120019,-252.53214586443164,56.18933094701065,-261875.0,-1947867.0918152204
7,186.40567618582548,-791.9354783840008,-179.97558636642992,52.43140106213621,-262875.0,-1947617.0918152204
8,168.1129106102731,-782.9331591741407,-203.59594580059675,52.906811713218225,-262625.0,-1947617.0918152204
9,145.79490191177416,-769.3982925088054,-234.87135724743058,53.701037252740576,-262375.0,-1947617.0918152204
10,123.47685011222495,-753.309522802043,-266.53017179333165,54.77728636878199,-262125.0,-1947617.0918152204
11,104.93874277728591,-736.9868275682254,-290.2646793819178,56.289583182652244,-261875.0,-1947617.0918152204
12,91.36350069272424,-725.5491372561739,-304.28135143916194,58.46405015771289,-261625.0,-1947617.0918152204
13,81.48730501083129,-726.6587147494301,-318.0634337484721,61.109997658984184,-261375.0,-1947617.0918152204
14,73.73158611488155,-735.1406825095362,-336.70176712508567,63.6213846766815,-261125.0,-1947617.0918152204
15,211.64561852696843,-859.5499091357859,-232.66761487632053,49.45928917158222,-262875.0,-1947367.0918152204
16,193.47331554224237,-853.735569645087,-254.31939960304695,50.26581558329784,-262625.0,-1947367.0918152204
17,170.5568202385461,-843.9043970841818,-281.050175925373,51.82072075217863,-262375.0,-1947367.0918152204
18,146.54607603569204,-830.7595920104025,-307.4417694838338,54.21840662020012,-262125.0,-1947367.0918152204
19,124.66750872338511,-816.083701900995,-327.8530976034729,57.375457225089534,-261875.0,-1947367.0918152204
