,H,vX,vY,h,x,y
0,407.3462660463939,-68.5534876635927,55.563226043851074,931.9036271673837,-207625.0,-1986117.0918152204
1,443.0374201573793,-68.73687196077029,57.69974679276305,938.9374909185732,-207375.0,-1986117.0918152204
2,469.08197337496216,-67.18658622965951,54.24648467780234,944.7679049639265,-207125.0,-1986117.0918152204
3,485.4348588995236,-67.70919234978068,48.374794226435405,948.6518950215753,-206875.0,-1986117.0918152204
4,286.61715782743534,-67.01920823267663,32.332325777952434,912.4632987404034,-208375.0,-1985867.0918152204
5,330.2609583221557,-76.1981283470547,41.60550184783174,916.4875998173839,-208125.0,-1985867.0918152204
6,378.8713028364492,-87.63743116107176,53.42916347250406,920.4821538917992,-207875.0,-1985867.0918152204
7,423.4544291021212,-96.03099591295089,63.45573576169905,925.6588279880037,-207625.0,-1985867.0918152204
8,459.60579185594895,-99.31238873864945,67.31493458228714,932.1548490323813,-207375.0,-1985867.0918152204
9,485.931512657425,-99.78883738202364,64.49836689907978,938.6916839836152,-207125.0,-1985867.0918152204
10,502.12296621380756,-102.21348872109574,57.93354301923529,944.3293862058669,-206875.0,-1985867.0918152204
11,511.61552153959985,-111.42266032529069,50.96453988571106,949.18199342262,-206625.0,-1985867.0918152204
12,518.5423878568822,-130.20017428384747,44.90199377934068,953.5517590822274,-206375.0,-1985867.0918152204
13,265.40457723089844,-96.47191327861071,31.33548669262651,898.2780173938976,-208875.0,-1985617.0918152204
14,287.80560122877205,-95.62365069881285,35.445473841806326,903.2678207416241,-208625.0,-1985617.0918152204
15,320.96640252423833,-100.4344690527329,41.813935874295886,907.4392834765187,-208375.0,-1985617.0918152204
16,362.3569254898706,-111.7224171281611,51.64613191850656,910.938212571223,-208125.0,-1985617.0918152204
17,407.29863443260035,-125.95673331850162,63.86744319673459,914.2433129357931,-207875.0,-1985617.0918152204
18,449.45994602649876,-138.8548491941904,74.81316735599445,918.586400744425,-207625.0,-1985617.0918152204
19,483.6489549681395,-146.62008302608353,79.91077252047835,924.7272400283784,-207375.0,-1985617.0918152204
20,509.03883682751206,-150.23512373823593,77.58398728487377,932.141105885454,-207125.0,-1985617.0918152204
21,525.903277499129,-154.0737007006614,70.00018228561764,939.8641255492092,-206875.0,-1985617.0918152204
22,535.8739621488926,-162.81720481626843,60.64453404972055,947.1442061735476,-206625.0,-1985617.0918152204
23,542.9251774383945,-178.63720087278978,51.5678842519704,953.4550583373483,-206375.0,-1985617.0918152204
24,551.1414929126242,-197.49470021383428,43.83983052226466,958.699975835493,-206125.0,-1985617.0918152204
25,270.41234263604076,-146.15245601707673,33.72649495168965,882.6657937427764,-209375.0,-1985367.0918152204
26,284.46615374715645,-142.17313412984242,37.262241926924695,889.2438125368103,-209125.0,-1985367.0918152204
27,304.5638048419229,-140.6820079782528,42.01005864015491,894.5402071388772,-208875.0,-1985367.0918152204
28,332.71751258455436,-142.8766388785287,47.75222654440262,898.4973907662945,-208625.0,-1985367.0918152204
29,368.1507669326628,-150.78379635194085,55.35772779495337,901.6282989991059,-208375.0,-1985367.0918152204
30,408.2217371593815,-164.27028275139762,65.53934699391333,904.3695308106104,-208125.0,-1985367.0918152204
31,449.11606457433237,-181.55989112744223,77.66172889493401,907.2338715057559,-207875.0,-1985367.0918152204
32,486.3191983513815,-197.48380503802358,88.06892697109217,911.3154710212591,-207625.0,-1985367.0918152204
33,517.902494455371,-208.8523162800039,92.80972776665081,917.6230274054441,-207375.0,-1985367.0918152204
34,543.0316250207248,-215.3614903581586,90.01647603069986,926.1146941861923,-207125.0,-1985367.0918152204
35,560.8864736489083,-219.603808460557,81.17559170406862,935.8748912093125,-206875.0,-1985367.0918152204
36,572.7393415609486,-225.0615485827518,69.44823129331178,945.4990585299516,-206625.0,-1985367.0918152204
37,581.823642603294,-232.9597093340013,57.56438132940207,953.7300207327403,-206375.0,-1985367.0918152204
38,590.9966635663243,-242.087863822797,47.79363226476093,960.1816106510788,-206125.0,-1985367.0918152204
39,602.8552055871905,-251.75553627206926,41.602551413494616,965.0712726890459,-205875.0,-1985367.0918152204
40,618.8022738391173,-262.6216478785739,39.808650771897284,968.5791662639666,-205625.0,-1985367.0918152204
41,293.85446993795665,-187.63469866274792,36.85549710542062,863.3621616968521,-210125.0,-1985117.0918152204
42,294.5515342976977,-189.13379415051315,37.32839010701707,868.4133326983907,-209875.0,-1985117.0918152204
43,300.3938390588145,-191.59276035499846,39.47654345549487,874.825118216121,-209625.0,-1985117.0918152204
44,312.4844745626507,-193.40346300938867,43.20344668143926,881.4405452843699,-209375.0,-1985117.0918152204
