,H,vX,vY,h,x,y
0,66.1942746915772,-697.6672686148477,-353.3735824963597,56.059959437289024,-261375.0,-1947617.0918152204
1,73.48910813630323,-804.6868443842026,-408.5333240935757,57.81130863659163,-261375.0,-1947367.0918152204
2,69.24480575303178,-818.9018873485693,-413.1365388408645,58.901209218822444,-261125.0,-1947367.0918152204
3,63.72157952030415,-820.2128133953215,-413.47404446997837,59.81218965823746,-260875.0,-1947367.0918152204
4,58.215323957583635,-800.6366247500345,-406.83013868132394,60.349971926601164,-260625.0,-1947367.0918152204
5,84.3042877899371,-907.2379430744608,-462.967494536848,60.31791733513013,-261375.0,-1947117.0918152204
6,79.04972619940139,-914.2085423251344,-465.79399507398773,61.209273600598145,-261125.0,-1947117.0918152204
7,72.36596888741606,-908.3498067273053,-464.7880658296627,61.7631637375588,-260875.0,-1947117.0918152204
8,66.12342036353579,-884.5098183805233,-457.82456011658695,61.8608451644018,-260625.0,-1947117.0918152204
9,61.880801443940506,-841.0978859887072,-441.57287642155825,61.571088437720306,-260375.0,-1947117.0918152204
10,59.83570441602319,-784.8759238314914,-417.46224013102284,61.08915238673323,-260125.0,-1947117.0918152204
11,98.99264248368635,-988.8441524095525,-510.0372696777105,63.57450887570444,-261375.0,-1946867.0918152204
12,93.18127521767465,-990.8382823636456,-512.5882961596243,64.38471948982816,-261125.0,-1946867.0918152204
13,85.79061618701483,-983.5322119651881,-513.2340056349981,64.73899180618392,-260875.0,-1946867.0918152204
14,78.87794695137428,-959.1475322825055,-508.3617492672433,64.46146288534902,-260625.0,-1946867.0918152204
15,74.05907003394388,-916.3604590229212,-495.42950419521986,63.67502377518335,-260375.0,-1946867.0918152204
16,71.24947901801663,-857.3165127292831,-473.97163169208096,62.78096022018262,-260125.0,-1946867.0918152204
17,69.75806359441225,-791.7784443708097,-449.3138380845478,62.09848431886697,-259875.0,-1946867.0918152204
18,69.39241236671111,-733.45014289181,-429.7118564876877,61.805472441168504,-259625.0,-1946867.0918152204
19,116.16722796662765,-1032.3359095674036,-541.019654873354,66.98576288668721,-261375.0,-1946617.0918152204
20,110.90293309692078,-1030.753498501585,-543.3853644789607,67.93511142806184,-261125.0,-1946617.0918152204
21,104.03108780230855,-1022.6921611584437,-545.6820406254946,68.41023026599531,-260875.0,-1946617.0918152204
22,96.9724366111101,-1003.7190484575748,-546.6116086444678,68.02429788925838,-260625.0,-1946617.0918152204
23,91.18426667366698,-968.6623671082604,-542.3408934991448,66.92376689398372,-260375.0,-1946617.0918152204
24,87.32468061482504,-917.2795784832373,-530.0314954665012,65.73520940795682,-260125.0,-1946617.0918152204
25,84.94555428921532,-857.3138148351878,-512.2000894711217,64.99797341903356,-259875.0,-1946617.0918152204
26,83.78273369405701,-800.159399300853,-495.1113014795227,65.0536484683091,-259625.0,-1946617.0918152204
27,83.9536730997473,-755.3685623354082,-484.5277951346883,66.17209231459206,-259375.0,-1946617.0918152204
28,135.54093132475907,-1038.1269034368058,-552.3093333916858,70.03002442257845,-261375.0,-1946367.0918152204
29,131.42910294367437,-1035.6559443147767,-555.1565020722603,71.26975246669761,-261125.0,-1946367.0918152204
30,125.44860407400084,-1029.0461324911016,-559.9453100530574,72.20433293894432,-260875.0,-1946367.0918152204
31,118.64925153972753,-1014.3513968710273,-566.2392252916114,72.28137784330727,-260625.0,-1946367.0918152204
32,112.38467673304442,-989.350239069604,-571.6550813250265,71.47894755448363,-260375.0,-1946367.0918152204
33,107.49048680112074,-953.6549097511747,-572.9034562185137,70.43261531597737,-260125.0,-1946367.0918152204
34,104.20504155638616,-908.1100134838306,-566.9490895699739,69.90041972499996,-259875.0,-1946367.0918152204
35,101.96258011553141,-858.8949796177312,-555.9115171085012,70.40179057852225,-259625.0,-1946367.0918152204
36,100.5259857577767,-814.1809203783955,-544.7584682801215,72.16389122610656,-259375.0,-1946367.0918152204
37,99.32954638414236,-779.4969731964788,-537.813045802771,75.21403222837932,-259125.0,-1946367.0918152204
38,157.98461220844263,-1027.5587380079653,-549.7514885609423,72.67392757875552,-261375.0,-1946117.0918152204
39,153.64140789458108,-1025.1113646997555,-553.4478928601383,74.29684427387076,-261125.0,-1946117.0918152204
40,147.96857582631247,-1019.2735258652754,-559.934880250927,75.93001566500512,-260875.0,-1946117.0918152204
41,141.56349521246943,-1008.3112686575453,-570.2688977771456,77.07890004366139,-260625.0,-1946117.0918152204
42,135.39526228356323,-991.6163890589949,-583.4967134521248,77.43027581265895,-260375.0,-1946117.0918152204
43,130.0537640318126,-967.2885125481223,-595.0067352992381,77.27952260562128,-260125.0,-1946117.0918152204
44,126.19786125964413,-936.9547989001196,-601.5062920687839,77.3524942395731,-259875.0,-1946117.0918152204
45,123.04192482001383,-900.5343256549496,-600.3012693621934,78.24685299142358,-259625.0,-1946117.0918152204
