,H,vX,vY,h,x,y
0,432.203833498972,-111.81604285289045,101.3519689467721,956.7611946199618,-207625.0,-1986117.0918152204
1,467.63559098584574,-121.21909567050156,111.26689220087144,963.5356617470396,-207375.0,-1986117.0918152204
2,493.7201148312353,-129.85035884301286,110.6271173647525,969.4060464201997,-207125.0,-1986117.0918152204
3,510.2345948012508,-136.8762986026115,102.98357499648614,973.4516309233026,-206875.0,-1986117.0918152204
4,311.79966650553195,-103.88327543794892,38.3450033510697,937.6458074185,-208375.0,-1985867.0918152204
5,355.44829359632774,-113.20948964563068,56.08466803482503,941.6749350915559,-208125.0,-1985867.0918152204
6,403.99855936679717,-125.07156355330449,79.09803786526973,945.6094104221471,-207875.0,-1985867.0918152204
7,448.3287760752142,-136.48439203879664,99.31409822114729,950.5331749610967,-207625.0,-1985867.0918152204
8,484.2018724065383,-147.15063220580646,109.9664528599813,956.7509295829707,-207375.0,-1985867.0918152204
9,510.4288150717778,-157.18493685791378,110.00515145499853,963.188986397968,-207125.0,-1985867.0918152204
10,526.6250082778697,-165.58562872580777,101.83970223356738,968.831428269929,-206875.0,-1985867.0918152204
11,536.143450699622,-172.93456330919025,88.53183264891362,973.7099225826422,-206625.0,-1985867.0918152204
12,543.2422887635485,-182.41351021369925,71.95040328951468,978.2516599888937,-206375.0,-1985867.0918152204
13,290.28892361791463,-132.0312809253528,29.460606877048868,923.1623637809138,-208875.0,-1985617.0918152204
14,312.8744453220353,-134.65695001598675,34.160183310838406,928.3366648348873,-208625.0,-1985617.0918152204
15,346.06505489893163,-140.82066922713526,43.578438579836074,932.537935851212,-208375.0,-1985617.0918152204
16,387.46251598082154,-151.2910683581772,59.9875965449882,936.0438030621739,-208125.0,-1985617.0918152204
17,432.3787660868545,-163.84236718000935,80.71460435819124,939.3234445900473,-207875.0,-1985617.0918152204
18,474.3460334747484,-176.75642713409147,98.6845682220314,943.4724881926746,-207625.0,-1985617.0918152204
19,508.25433460989757,-188.81321929861662,108.16380640505692,949.3326196701365,-207375.0,-1985617.0918152204
