,H,vX,vY,h,x,y
0,416.446848717772,-104.98802213896631,102.27574867628768,941.0042098387618,-207625.0,-1986117.0918152204
1,451.647327868293,-106.7941573722125,111.9165848087248,947.5473986294869,-207375.0,-1986117.0918152204
2,478.99622035270846,-107.72630763984614,113.03483586525657,954.6821519416728,-207125.0,-1986117.0918152204
3,497.5096622884632,-110.48800836568276,107.96108083813077,960.7266984105149,-206875.0,-1986117.0918152204
4,302.32224032929685,-101.15884948552612,55.50787400359146,928.1683812422649,-208375.0,-1985867.0918152204
5,344.1280129844813,-111.90098269345268,68.8299776294111,930.3546544797094,-208125.0,-1985867.0918152204
6,390.64551630763606,-123.28264449603522,85.88960563139022,932.256367362986,-207875.0,-1985867.0918152204
7,433.49711663312854,-131.16748706206627,101.88753476561358,935.7015155190111,-207625.0,-1985867.0918152204
8,469.1556897590448,-135.05315288015765,111.3232330129779,941.7047469354771,-207375.0,-1985867.0918152204
9,496.4829590175652,-137.24375682630006,112.32213289348161,949.2431303437554,-207125.0,-1985867.0918152204
10,514.6270589804167,-141.1088828005499,106.44557856402227,956.833478972476,-206875.0,-1985867.0918152204
11,526.3954310767318,-149.77670843622863,96.14791116328523,963.961902959752,-206625.0,-1985867.0918152204
12,535.4833018726097,-164.93177872280495,82.53631368696097,970.4926730979548,-206375.0,-1985867.0918152204
13,283.67817131751417,-125.4403413799483,47.66415426879443,916.5516114805133,-208875.0,-1985617.0918152204
14,304.6605469318657,-127.19414498209075,53.23696072433526,920.1227664447177,-208625.0,-1985617.0918152204
15,336.3763161656475,-135.00795390342688,62.32047016955551,922.8491971179278,-208375.0,-1985617.0918152204
16,376.2537650528552,-147.2201485345082,75.3333264662718,924.8350521342076,-208125.0,-1985617.0918152204
17,419.6373880388559,-160.05216891613867,90.76026142918862,926.5820665420487,-207875.0,-1985617.0918152204
18,460.5608007991077,-170.93011092396512,104.66557548117986,929.6872555170339,-207625.0,-1985617.0918152204
19,494.34205647334784,-178.047373961097,112.76205860230851,935.4203415335868,-207375.0,-1985617.0918152204
20,520.3812157393108,-182.40724852505252,112.97942098961448,943.4834847972528,-207125.0,-1985617.0918152204
