,H,vX,vY,h,x,y
0,272.360502142097,-438.5969527243908,-597.39016823996,60.52834549349962,-258625.0,-1982117.0918152204
1,374.1074454008469,-728.4182998327374,-1011.0236990342546,53.00351791973764,-259125.0,-1981867.0918152204
2,332.350410950387,-644.0486429231879,-871.9503272160974,56.46924146522462,-258875.0,-1981867.0918152204
3,293.8469917340979,-541.3628892275623,-703.6646714888786,60.45820927265587,-258625.0,-1981867.0918152204
4,265.47631149787117,-454.0357416558411,-557.1749918297389,65.0069062466812,-258375.0,-1981867.0918152204
5,426.93128349742216,-763.9237466151968,-1007.2779661811769,53.08485207265007,-259625.0,-1981617.0918152204
6,423.225807571986,-788.1026421496284,-1043.9942651051153,52.71531237254829,-259375.0,-1981617.0918152204
7,398.3565730957408,-778.8142381442478,-1021.14395859049,54.37685355883117,-259125.0,-1981617.0918152204
8,359.4023421458694,-731.5817486563006,-931.7299455863667,57.45052371030542,-258875.0,-1981617.0918152204
9,318.4766215308522,-654.5146261468734,-794.4224784854292,62.059916817959845,-258625.0,-1981617.0918152204
10,286.35958291572473,-577.5232768139607,-656.1862876772541,68.29823462603751,-258375.0,-1981617.0918152204
11,266.0203553589083,-518.3896519360547,-541.9261227005717,76.18969637167955,-258125.0,-1981617.0918152204
12,232.29089739229616,-652.8897593083642,-783.3968522307971,74.91023443045839,-260875.0,-1981367.0918152204
13,270.56442582880373,-651.6490780111698,-831.4602659311524,76.93134001739107,-260625.0,-1981367.0918152204
14,314.1161799715285,-657.5665797298309,-858.6392651188264,75.97129294872545,-260375.0,-1981367.0918152204
15,360.86271374263606,-677.071802672559,-873.9778700595352,71.0468420715477,-260125.0,-1981367.0918152204
16,402.9096542329267,-712.6650335750412,-897.2080897513057,64.25263338103387,-259875.0,-1981367.0918152204
17,429.18300492630584,-757.8142784163131,-938.95686989401,58.88283248239512,-259625.0,-1981367.0918152204
18,434.39760431394643,-799.2060060171609,-980.2724028695466,56.56885539146316,-259375.0,-1981367.0918152204
19,417.57438606817664,-819.3768196842999,-986.4675411327635,57.20072191040131,-259125.0,-1981367.0918152204
20,384.1447188131225,-809.0758525159755,-941.2176154769413,60.475720056034774,-258875.0,-1981367.0918152204
21,344.93605622835844,-767.8097291889131,-848.556297098602,66.55687843933532,-258625.0,-1981367.0918152204
22,311.62917043007906,-709.0678965417837,-731.6939427323955,75.17872025738706,-258375.0,-1981367.0918152204
23,291.34556563216563,-652.6740657078014,-617.6490613704076,85.94455536020622,-258125.0,-1981367.0918152204
24,284.9107401187284,-616.1782626831825,-521.3688497969873,99.3877946235088,-257875.0,-1981367.0918152204
25,136.07393598118415,-628.2289142574793,-540.1707559859716,69.65335365626,-261625.0,-1981117.0918152204
26,157.22018274441734,-646.7100125146081,-609.4087491688799,71.34706500406293,-261375.0,-1981117.0918152204
27,186.36841613729501,-662.0570641687672,-690.54737287498,74.04696631514922,-261125.0,-1981117.0918152204
