,dis,bed,z85,z02,z07,z15,v85,v02,v07,v15,Td85,Td02,Td07,Td15,Tb85,Tb02,Tb07,Tb15,TLat85,TLat02,TLat07,TLat15,TLon85,TLon02,TLon07,TLon15,fTLon85,fTLon02,fTLon07,fTLon15,t85,t02,t07,t15
505,29.15736685762678,-198.60186775808782,884.7367647189601,873.4828482166301,871.2618980132493,836.5754506334305,0.3046663908325779,0.2881287043639692,0.3201582920161002,0.3923563354015298,121.57536541727644,130.36346992238083,123.18759562862859,116.99002280848269,187.58125868207983,106.53899092394857,103.29151802313304,83.95681429046334,-34.42970790449625,38.26891832651954,31.83758641693693,51.408736042394054,-31.576185360307218,-14.444439328087354,-11.94150881144136,-18.375527524374725,-25.97251939315996,-11.080127996506734,-9.693759140685893,-15.706918490353825,False,False,False,False
506,29.21800537789557,-195.14681218042855,885.8061548678254,874.7211183455008,872.5229711081809,837.6047832513002,0.30415365411288714,0.2883330793175172,0.32064433122449826,0.3925658654050748,121.183976795658,130.1679893594778,121.89441179822362,115.76425099011722,186.96412941549667,102.87372462532711,98.19113068429692,81.22098675146151,-33.66501037052711,41.61137990828753,35.663607401619245,53.05924493909466,-32.11514224931154,-14.317115174136907,-11.960326287692554,-18.515980700439012,-26.5011456947518,-10.998952388054574,-9.812038231490817,-15.994558373655199,False,False,False,False
507,29.27846653531288,-193.5638407125091,886.7415653086372,875.7738450559846,873.4683480977294,838.390024500544,0.3047826647713253,0.28873318045186597,0.32110254852961245,0.3926215832915359,120.388068030722,129.41369428785623,119.82670905663007,114.09733754177638,183.362812397088,99.17184671467544,92.2843557239724,79.12523225815667,-31.088918313277663,44.06659512983571,39.069874652170164,53.12465066822547,-31.885826053088348,-13.824747556654982,-11.52752131951251,-18.15254538460579,-26.48586905219823,-10.68260019368928,-9.620160154832098,-15.909701116346639,False,False,False,False
508,29.338752362409288,-191.9764492436399,887.6754969962988,876.8246135286137,874.4379270454461,839.2439834948295,0.3054065282514536,0.2891300284041825,0.3217796013222232,0.3929031339355422,119.5961031350806,128.6629406795238,117.76815063221153,113.14265823094725,179.7737078327299,95.47739761128783,86.39453553731934,77.17247539154478,-28.51532319558841,46.523255326263175,42.47313557163393,53.72252439799365,-31.66228150206092,-13.337712258027194,-11.099520476741706,-17.752341558591237,-26.474342116564802,-10.36639780467091,-9.424891549333546,-15.69022845685231,False,False,False,False
509,29.398865004059083,-190.38466394477084,888.6079586865501,877.8734353581708,875.4325503818998,840.1688238221502,0.30602527502986104,0.28952364243665,0.3226823905617846,0.3934176553539053,118.80805875697159,127.91570756537581,115.71868238120597,112.9220844116576,176.19674341213405,91.79033332898395,80.52156973463934,75.36688065131285,-25.94421023300803,48.98135194183418,45.87340796058401,54.86924776005947,-31.444474422154485,-12.855977705442335,-10.676295314017317,-17.314043999714798,-26.46661745940643,-10.050351086766915,-9.226077496153092,-15.332735035776023,False,False,False,False
510,29.458848587120663,-188.16900932379573,889.5245188728823,878.9044122026551,876.4084633870556,841.07379791119,0.30665478702527965,0.28990040778151493,0.32355620072955343,0.39389182936704753,118.00638400146535,127.14958208220298,113.65676374338585,112.69065843857801,172.5361644269632,88.15882439180592,74.69360412102141,73.57574935240595,-23.340490788356615,51.373908494912335,49.21954656577528,55.98332774908675,-31.18928963714135,-12.383150804515251,-10.256386943410732,-16.868418662914767,-26.43017147000628,-9.739041687537336,-9.024000513130563,-14.968781704393793,False,False,False,False
511,29.518715439567522,-185.51264946837154,890.4111820683027,879.8653799670917,877.2517934553256,841.8956791213711,0.3077284173673453,0.2903745025772418,0.324241377903178,0.39429362961033415,117.73153074287953,126.85253066223856,112.17254782288684,112.43144462766104,167.85795101264512,85.26384333535555,69.50807874783787,71.91990510895569,-19.757947826050913,53.49296039510241,52.40906652579076,56.817203611260666,-30.368472443714726,-11.904273068219329,-9.744597450741662,-16.30566409255538,-25.79468070455835,-9.384340230401875,-8.687149966610143,-14.502761346307352,False,False,False,False
512,29.578442218582886,-184.05320497563338,891.1937204289925,880.7074029890138,877.9841809406647,842.4932277554681,0.3095695947329267,0.29108634253997556,0.3249006927598207,0.3945832837180866,117.88214478778455,126.86007165931866,110.96597693885823,112.75135488724372,161.16910491129215,83.02481157879774,64.86442294371044,71.00783930521393,-14.56902894190549,54.9280766531321,54.94192865407836,57.01158841697435,-28.717931181602193,-11.092816572611131,-8.840374658930477,-15.268072834944602,-24.361561484397143,-8.744135508925746,-7.966743413435169,-13.54136529021167,False,False,False,False
513,29.638007636579758,-182.4139346020502,891.9702046996941,881.544030710997,878.7104125274235,843.0900888120203,0.3113973091759837,0.2917861702573439,0.3255502034780223,0.3948683276655665,118.00615804847622,126.84121853792679,109.73371419249982,113.04220191143212,154.4940254251983,80.77967773744788,60.21549416406435,70.09500790392363,-9.407175945585951,56.3481701155212,57.460454171291396,57.1845519512013,-27.080691431136195,-10.286629315042251,-7.942234142855852,-14.237357943692862,-22.94854088886752,-8.109847440456784,-7.237733818909317,-12.594728077614539,False,False,False,False
514,29.697392740996087,-178.95638381436032,892.696819595402,882.3381476488665,879.3890030346365,843.7893176303165,0.3131650946042009,0.29239998321698757,0.3261327387396626,0.39532737105863136,117.87333498297309,126.56680414403323,108.21517188760869,113.05844823385064,147.7814792827185,78.46915396102025,55.423924350341174,69.13363419588944,-4.423057410745766,57.587742655308304,59.85086659852561,57.14666586503006,-25.485086888999692,-9.490092472295288,-7.059619061258026,-13.2218518270689,-21.62073966319952,-7.498089674047191,-6.523686963774435,-11.694704848346015,False,False,False,False
