1953.27671232877,0
1964.74590163934,1027.89023069074
1969.57808219178,284.144456741204
1973.21917808219,599.165678942723
1975.21917808219,601.60220430926
1975.26849315068,556.924632403638
1982.2904109589,113.001631014868
1985.36164383562,1351.59798273367
1985.44931506849,1291.46335483926
1985.45479452055,606.752878377029
1985.46849315068,620.234279039238
1985.47671232877,582.119637617407
1985.49863013699,639.054112879066
1985.51780821918,682.449460544978
1985.53698630137,716.46555952183
1985.54246575342,702.642018249884
1985.55616438356,734.831135936647
1985.56164383562,755.288781798317
1985.6,797.874655740188
1985.62465753425,745.838766336361
1985.6301369863,293.874121227589
1985.66849315068,396.127626527466
1985.67397260274,396.907665555682
1985.68767123288,372.052148013103
1985.69315068493,506.48979904768
1985.71232876712,464.695497932189
1986.33150684932,153.218746790853
1986.43287671233,356.382938419254
1986.50136986301,-127.315059293971
1986.5698630137,252.393034213215
1986.65753424658,412.1783405679
1986.68219178082,340.404605788381
1986.72054794521,76.8717075001332
1987.27123287671,973.605142181639
1987.48493150685,1046.32893704119
1987.61643835616,863.620365081028
1987.64657534247,979.428703734005
1987.66575342466,474.033721952481
1987.6904109589,532.055067617033
1987.70410958904,511.130941893778
1988.27868852459,783.093557277607
1988.34699453552,841.167202072327
1988.39071038251,819.03643512111
1988.49180327869,746.412887299439
1988.5218579235,844.128573492406
1988.67213114754,725.328374699875
1988.6912568306,822.909236470437
1988.75409836066,729.806509440561
1989.27123287671,478.166130137761
1989.30410958904,260.612213459104
1989.32328767123,293.489171041763
1989.36712328767,450.883810619591
1989.39726027397,418.246288102033
1989.48493150685,718.99260728381
1989.50410958904,741.461051605816
1989.52328767123,645.665729339136
1989.54246575342,720.938350316845
1989.59178082192,813.242764119239
1989.61643835616,861.712101544139
1989.74246575342,450.935984796213
1990.31780821918,1183.69010820976
1990.33150684932,1269.98444905334
1990.38082191781,1462.11309992691
1990.44383561644,1256.71162225213
1990.46301369863,1346.52649600148
1990.48767123288,1102.07049749637
1990.55616438356,931.594289014414
1990.63835616438,299.855909467706
1990.64383561644,317.983787536992
1991.45753424658,1471.50912567404
1991.55890410959,1201.15443437463
1994.39178082192,1532.86061298501
1994.49863013699,996.272751120257
1994.56712328767,1018.31267435855
1994.64931506849,665.271659238082
1994.65479452055,372.804797657322
1994.73698630137,434.988563424027
1995.01369863014,755.630327786646
1995.98630136986,340.480583502145
1996.7095890411,358.550237643329
1998.3095890411,1156.75019971143
1998.47945205479,592.15616577917
1998.48493150685,600.469677692681
1998.54794520548,268.762475492238
1998.61095890411,-40.3024072275402
1998.65479452055,66.9525121893785
1998.72328767123,209.942495671503
1999.58356164384,312.096075631402
1999.64657534247,31.6027334825667
1999.66575342466,107.558740175777
1999.71506849315,84.4603517069409
1999.77260273973,248.133055315488
1999.81643835616,398.303917093159
2000.15300546448,346.638063148914
2000.2349726776,691.739207905632
2000.30327868852,841.940307514058
2000.32240437158,768.439096020365
2000.34153005464,853.400075876893
2000.37158469945,935.549266402582
2000.45901639344,579.044251930263
2000.57923497268,496.495750329235
2000.60382513661,411.137328422026
2000.65300546448,134.92294869746
2001.20273972603,94.0160058872516
2001.21643835616,189.750277529025
2001.22191780822,195.353970489459
2001.24109589041,255.231414008862
2001.24657534247,306.806874817645
2001.35342465753,299.526768649315
2001.37808219178,378.501699549117
2001.41643835616,470.876631499608
2001.44109589041,489.607924353866
2001.50410958904,422.30756090336
2001.5095890411,449.291826883855
2001.52328767123,134.27179396075
2001.52876712329,139.925636303191
2001.57260273973,194.985344307588
2001.59178082192,225.179372226801
2001.6602739726,99.0579886233554
2001.72328767123,-181.12212919081
2001.76712328767,-99.8437784949947
2002.18630136986,309.201673623584
2002.21095890411,419.794712845891
2002.22465753425,466.414733801153
2002.24931506849,318.100114262905
2002.26849315068,348.430727244049
2002.27397260274,365.806624211144
2002.38082191781,351.693859348245
2002.40547945205,405.545991790417
2002.48767123288,258.506534990756
2002.51232876712,207.795976434805
2002.53150684932,263.252524350088
2002.61917808219,346.305756906453
2002.62465753425,387.559938165728
2002.64383561644,372.419142023135
2003.23835616438,368.450105605374
2003.25753424658,168.719644552266
2003.28219178082,252.488989325746
2003.40821917808,331.408211236892
2003.54246575342,-87.5467114312578
2003.63287671233,-168.119643202461
2003.72054794521,-247.489908512829
2004.20218579235,125.834526919276
2004.24590163934,-45.7576320193857
2004.28961748634,136.864578563524
2004.31420765027,140.559244088103
2004.35245901639,233.778030408188
2004.35792349727,297.553812075488
2004.37158469945,345.839650925051
2004.37704918033,348.885516526821
2004.41530054645,492.370205834382
2004.43989071038,414.652327436517
2004.45901639344,531.200603814232
2004.55191256831,134.243177482
2004.57103825137,168.36480516695
2004.57650273224,264.151629322761
2004.5956284153,162.8263022021
2004.62021857923,58.1903479083921
2004.67759562842,-19.4571030894385
2004.68306010929,-2.15613279098579
2004.6912568306,-79.7666881009445
2004.70218579235,-63.7354553481746
2004.70765027322,-62.3186794426383
2004.75136612022,-19.0606665843407
2005.24657534247,338.005380853425
2005.27123287671,357.88064503225
2005.29589041096,288.351044526153
2005.31506849315,378.099460423817
2005.32054794521,430.379965033637
2005.33424657534,463.532017277219
2005.38356164384,577.084095418952
2005.42191780822,567.650579403582
2005.42739726027,184.919153074405
2005.46575342466,202.638167557416
2005.47123287671,210.515788245248
2005.49589041096,237.357555777298
2005.51506849315,217.636420136303
2005.5397260274,281.462145534993
2005.55342465753,73.0778932319772
2005.55342465753,82.3081367538671
2005.60273972603,57.0565234357509
2005.62191780822,117.909364535788
2005.62739726027,148.154877685009
